Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto-Reorder,Recorder Quantity
ORD1474,24-04-2025,26-04-2025,Amanda Crosby,CUST129,Corporate,Furniture,Sofa,PROD7772,South,North Dakota,North Tyler,4,4059,10,14612.4,9249.73,5362.67,UPI,Returned,Jones LLC,jennifer35@white-shepherd.com,10,No,0
ORD1475,26-02-2025,02-03-2025,Joseph Arias,CUST445,Home Office,Office Supplies,Calculator,PROD7844,East,Utah,Veronicaton,5,948,15,4029,3449.95,579.05,UPI,Returned,Palmer-Clark,jacobrangel@richards.info,0,Yes,40
ORD1476,21-06-2025,24-06-2025,Sharon Mcdonald,CUST118,Home Office,Grocery,Rice Bag,PROD1305,North,Alabama,Darrellside,5,1415,50,3537.5,3078.77,458.73,Net banking,Delivered,Butler-Hardy,krussell@schneider-rivas.com,0,Yes,49
ORD1477,11-12-2024,16-12-2024,Carl Jennings,CUST526,Corporate,Grocery,Juice Pack,PROD2001,North,Delaware,Walkerberg,3,2771,15,7066.05,5931.6,1134.45,Net banking,Returned,"Walsh, James and Campbell",bishopdaniel@graham.info,11,No,0
ORD1478,28-06-2025,04-07-2025,Nicholas Rose,CUST204,Consumer,Office Supplies,File Folder,PROD5010,North,Iowa,Karenmouth,10,520,30,3640,2649.81,990.19,UPI,Delivered,Butler-Harding,jared30@harrison-bernard.com,4,Yes,47
ORD1479,08-11-2024,11-11-2024,Charles Garza,CUST516,Home Office,Office Supplies,Pen,PROD1958,North,Minnesota,Amandastad,6,4617,10,24931.8,21815.11,3116.69,Cash,Cancelled,Maxwell Inc,xbrown@chapman.net,47,No,0
ORD1480,14-11-2024,21-11-2024,Matthew Rosales,CUST650,Corporate,Grocery,Snacks,PROD6831,East,Mississippi,South Abigail,4,3114,30,8719.2,6669.77,2049.43,Net banking,Delivered,"Davis, Perez and Meyer",preynolds@molina.com,24,No,0
ORD1481,08-01-2025,10-01-2025,Steven Turner,CUST882,Corporate,Furniture,Bookshelf,PROD9555,North,South Dakota,Nelsonfurt,2,3348,30,4687.2,4003.61,683.59,Net banking,Delivered,Garrett-Smith,kellyphelps@byrd-heath.com,2,Yes,34
ORD1482,14-10-2025,19-10-2025,Jennifer Martin,CUST646,Consumer,Grocery,Cooking Oil,PROD2777,East,Montana,Valerieport,6,3979,30,16711.8,10305.38,6406.42,Net banking,Pending,Stafford and Sons,hardingkyle@burke-berry.info,20,No,0
ORD1483,06-01-2025,07-01-2025,Julie King,CUST567,Home Office,Office Supplies,Stapler,PROD9462,East,Connecticut,North Kimberlyhaven,6,1496,20,7180.8,6211.64,969.16,UPI,Returned,"Baker, Robinson and Harper",munozmathew@burns-solis.com,35,No,0
ORD1484,10-06-2025,12-06-2025,Janet Smith,CUST498,Corporate,Furniture,Sofa,PROD5364,West,Delaware,Port Jessicamouth,1,625,50,312.5,266.17,46.33,UPI,Pending,Byrd Inc,melissa99@moore-weaver.info,14,No,0
ORD1485,01-05-2025,03-05-2025,Carol Kirby,CUST164,Corporate,Electronics,Laptop,PROD9303,West,Maine,Lake Matthew,4,2489,10,8960.4,7841.8,1118.6,Net banking,Cancelled,Vargas-Garcia,raychristy@martinez.org,36,No,0
ORD1486,18-01-2025,24-01-2025,Peter Collins,CUST989,Home Office,Office Supplies,File Folder,PROD6812,North,Oregon,Alvaradofurt,1,4770,15,4054.5,3216.24,838.26,UPI,Cancelled,"Freeman, Clark and Wright",xmitchell@choi.net,3,Yes,29
ORD1487,01-03-2025,02-03-2025,Seth Johnson,CUST769,Consumer,Furniture,Bookshelf,PROD7692,East,Louisiana,Thomasberg,6,1429,10,7716.6,6833.89,882.71,Debit card,Pending,"Mendoza, Schultz and Vargas",maryyu@fernandez.com,21,No,0
ORD1488,11-10-2025,13-10-2025,Anthony Long,CUST828,Home Office,Office Supplies,Calculator,PROD4421,West,Vermont,Victoriachester,8,3396,15,23092.8,16836.09,6256.71,Cash,Returned,"Porter, Bullock and Ellis",nicholasblevins@mahoney.info,23,No,0
ORD1489,09-01-2025,13-01-2025,Cameron Mullins,CUST979,Corporate,Office Supplies,Calculator,PROD8004,East,Alaska,South Anna,1,1069,30,748.3,452.98,295.32,UPI,Returned,Copeland Ltd,hlowe@cabrera.com,34,No,0
ORD1490,05-06-2025,06-06-2025,Melissa Chapman,CUST592,Corporate,Furniture,Bookshelf,PROD3661,North,New Mexico,Jenniferville,8,3362,15,22861.6,14623.46,8238.14,Debit card,Cancelled,"Obrien, Hansen and Reed",fbrown@moreno.com,46,No,0
ORD1491,26-10-2025,01-11-2025,Antonio Simmons,CUST507,Consumer,Furniture,Office Chair,PROD3697,West,South Carolina,Port Karen,8,4884,30,27350.4,20657.88,6692.52,Cash,Delivered,"Rivera, Walker and Cooper",ramoskristina@kelly.com,16,No,0
ORD1492,11-02-2025,15-02-2025,Cameron Barnes,CUST627,Consumer,Grocery,Rice Bag,PROD4000,North,Louisiana,Jennashire,4,3454,10,12434.4,11102.5,1331.9,Debit card,Pending,Adams Group,qbrown@lopez.com,6,Yes,44
ORD1493,16-01-2025,18-01-2025,Patricia Thompson,CUST415,Home Office,Furniture,Office Chair,PROD7268,West,Texas,Lauraland,8,4229,50,16916,12796.14,4119.86,Net banking,Returned,"Levine, Oconnell and Blair",joshua20@collins-barker.com,4,Yes,42
ORD1494,07-09-2025,12-09-2025,Jennifer Turner,CUST691,Corporate,Grocery,Juice Pack,PROD3634,West,Delaware,West James,10,3371,50,16855,12997.22,3857.78,Net banking,Delivered,Campbell LLC,mitchelljacob@ferguson-berry.com,10,No,0
ORD1495,15-10-2025,22-10-2025,Toni Collins,CUST716,Corporate,Grocery,Cooking Oil,PROD9905,South,Connecticut,Lake Julia,10,2892,20,23136,15454.12,7681.88,UPI,Pending,"Bennett, Wagner and Kelley",tharrison@ingram.com,19,No,0
ORD1496,01-12-2024,06-12-2024,Jennifer Kennedy,CUST789,Consumer,Grocery,Cooking Oil,PROD4553,West,Illinois,Sherryport,4,753,20,2409.6,1472.9,936.7,Cash,Pending,Weeks-Vaughn,denise65@diaz.info,21,No,0
ORD1497,13-11-2024,17-11-2024,Oscar Thomas,CUST170,Corporate,Grocery,Rice Bag,PROD9022,West,Wyoming,North Zacharyville,7,2294,20,12846.4,7967.85,4878.55,Cash,Cancelled,"Thompson, Bell and Oneal",dawnwallace@hill.com,43,No,0
ORD1498,20-01-2025,21-01-2025,Cassandra Strickland,CUST345,Home Office,Office Supplies,Notebook,PROD9418,West,New Jersey,Taylorside,6,3839,20,18427.2,15060.76,3366.44,Debit card,Pending,Perez Inc,marshallmichelle@silva.biz,23,No,0
ORD1499,26-01-2025,30-01-2025,Thomas Atkins,CUST918,Home Office,Furniture,Sofa,PROD5046,North,Montana,South Ruth,1,2944,20,2355.2,1909.09,446.11,Debit card,Delivered,Hansen Ltd,lisawilliams@bowman-harding.com,15,No,0
ORD1500,18-07-2025,21-07-2025,Wayne Johnson,CUST528,Consumer,Furniture,Study Table,PROD6005,West,Idaho,Riveraton,4,1223,15,4158.2,2583.69,1574.51,UPI,Cancelled,Swanson Inc,lindsey92@king.com,36,No,0
ORD1501,04-11-2024,11-11-2024,Regina Williams,CUST965,Consumer,Electronics,Keyboard,PROD7381,South,Alabama,Robleshaven,7,2779,15,16535.05,11301.4,5233.65,Debit card,Cancelled,Mack-Harper,johnsoncolleen@garcia.com,30,No,0
ORD1502,04-07-2025,08-07-2025,Victoria Matthews,CUST100,Consumer,Grocery,Sugar,PROD1143,East,Massachusetts,West Jenniferview,2,2720,10,4896,3607.4,1288.6,Net banking,Returned,"Sosa, Taylor and Murray",christine31@decker.net,22,No,0
ORD1503,21-09-2025,26-09-2025,Jessica Daniels,CUST820,Home Office,Office Supplies,File Folder,PROD2410,East,Montana,East Spencershire,7,1657,5,11019.05,9573.13,1445.92,Debit card,Delivered,Myers Group,charleslopez@jones-grant.com,36,No,0
ORD1504,23-07-2025,26-07-2025,Joshua Gonzalez,CUST401,Consumer,Furniture,Office Chair,PROD6543,East,California,New Karen,1,1101,5,1045.95,790.48,255.47,Debit card,Delivered,Mcneil PLC,heather92@hall.com,23,No,0
ORD1505,28-11-2024,01-12-2024,Eric Sullivan MD,CUST911,Consumer,Grocery,Sugar,PROD5525,East,California,South Scotttown,3,188,30,394.8,290.87,103.93,Debit card,Delivered,Moore LLC,charlesgraham@hunt.com,29,No,0
ORD1506,27-08-2025,30-08-2025,Christopher Johns,CUST366,Home Office,Grocery,Snacks,PROD2469,East,Hawaii,West Leonardfurt,3,426,50,639,499.77,139.23,Debit card,Cancelled,"Giles, White and Arnold",peggyjohnson@woodard.com,34,No,0
ORD1507,17-02-2025,22-02-2025,Denise Hamilton,CUST201,Consumer,Furniture,Study Table,PROD4159,East,Connecticut,East Deborah,5,2166,10,9747,6845.13,2901.87,Cash,Cancelled,Becker Ltd,shaneshelton@hebert-lowe.biz,30,No,0
ORD1508,06-09-2025,13-09-2025,Amanda Morgan,CUST142,Consumer,Office Supplies,Pen,PROD5513,West,Connecticut,Isaacmouth,2,1769,50,1769,1067.26,701.74,Debit card,Cancelled,"Heath, Wilson and Wyatt",millerzachary@martinez.org,49,No,0
ORD1509,14-01-2025,18-01-2025,Mrs. Amanda Johnson,CUST123,Consumer,Electronics,Monitor,PROD3501,North,Rhode Island,North Amyfurt,1,574,20,459.2,329.22,129.98,Net banking,Delivered,Sanders Ltd,tyler79@sanchez.com,32,No,0
ORD1510,03-11-2024,07-11-2024,Debbie Lawrence,CUST248,Home Office,Electronics,Keyboard,PROD1857,South,Iowa,Kimberlyport,8,2841,10,20455.2,16187.14,4268.06,Debit card,Pending,"Smith, Leonard and Williams",david07@delgado-brock.net,33,No,0
ORD1511,18-12-2024,22-12-2024,Susan Santana,CUST464,Consumer,Electronics,Mouse,PROD4975,West,Colorado,Wadeside,10,4849,30,33943,20902.43,13040.57,Debit card,Delivered,Reed-White,rebecca75@freeman.com,48,No,0
ORD1512,20-05-2025,26-05-2025,Michelle Olson,CUST859,Corporate,Grocery,Juice Pack,PROD4704,South,Massachusetts,Michaelberg,8,3614,50,14456,10274.16,4181.84,Debit card,Returned,"Hamilton, Cook and Moore",vrose@turner.biz,10,No,0
ORD1513,06-07-2025,07-07-2025,Alyssa Tucker,CUST255,Corporate,Furniture,Study Table,PROD6116,West,Utah,Richardborough,6,4771,50,14313,8664.6,5648.4,Cash,Pending,Wilson Ltd,kevinjohnson@ford.com,32,No,0
ORD1514,25-04-2025,27-04-2025,Victoria Williams,CUST331,Home Office,Grocery,Rice Bag,PROD5157,North,South Dakota,Bowenhaven,3,1922,50,2883,1817.28,1065.72,Cash,Pending,Wilson-Adams,mmontes@wagner.org,18,No,0
ORD1515,11-02-2025,12-02-2025,Molly Reyes,CUST456,Consumer,Office Supplies,Pen,PROD4295,South,Iowa,Hoodtown,8,3079,30,17242.4,11305.79,5936.61,Cash,Cancelled,"Boone, Barrett and Berger",chad80@smith.com,17,No,0
ORD1516,01-12-2024,04-12-2024,Jessica Hancock,CUST582,Home Office,Office Supplies,Pen,PROD6112,West,Arkansas,Lake Tammyburgh,8,2382,5,18103.2,14881.71,3221.49,UPI,Cancelled,Love-Conner,martin81@kirk.com,21,No,0
ORD1517,30-07-2025,31-07-2025,Sandra Bennett,CUST106,Consumer,Electronics,Headphones,PROD3942,North,Mississippi,Georgemouth,5,2801,50,7002.5,5187.04,1815.46,Debit card,Pending,Hampton-Garcia,qrussell@gonzalez.com,19,No,0
ORD1518,25-06-2025,26-06-2025,Valerie Jenkins,CUST518,Home Office,Grocery,Sugar,PROD5985,East,New York,Hayesfurt,3,4590,5,13081.5,11645.29,1436.21,UPI,Returned,"Montoya, Mclaughlin and Love",wendymejia@oneill-turner.com,1,Yes,31
ORD1519,28-09-2025,30-09-2025,Daniel Foster,CUST327,Consumer,Grocery,Cooking Oil,PROD7535,West,West Virginia,Thomasfort,1,3078,5,2924.1,2239.16,684.94,Net banking,Returned,Lynch-Cruz,gene59@chan.com,0,Yes,32
ORD1520,01-07-2025,06-07-2025,Nicole James,CUST495,Corporate,Electronics,Laptop,PROD8466,West,Montana,Port Michaelton,10,3317,5,31511.5,23325.96,8185.54,UPI,Pending,"Allen, Knight and Anderson",lisafoster@ramsey.com,23,No,0
ORD1521,05-12-2024,10-12-2024,Danielle Bennett,CUST316,Consumer,Office Supplies,File Folder,PROD8490,South,Illinois,Jessicastad,6,4774,50,14322,12272.48,2049.52,Debit card,Cancelled,Bishop-Donaldson,kathleenjones@hall.biz,26,No,0
ORD1522,09-12-2024,14-12-2024,Karen Lewis,CUST512,Corporate,Grocery,Cooking Oil,PROD2204,West,Hawaii,North Sarahfort,9,4122,10,33388.2,28415.25,4972.95,UPI,Returned,Dalton-Smith,usnow@price-hutchinson.biz,46,No,0
ORD1523,28-09-2025,29-09-2025,Kathleen Reese,CUST116,Consumer,Electronics,Laptop,PROD6471,West,Massachusetts,Brandiside,4,4072,5,15473.6,10002.75,5470.85,Debit card,Delivered,Stout-Rodriguez,toniwilliams@mullins.com,30,No,0
ORD1524,21-04-2025,24-04-2025,Maria Simon,CUST851,Home Office,Office Supplies,Calculator,PROD1555,West,Mississippi,Shannontown,10,2346,50,11730,7697.82,4032.18,UPI,Pending,"Ewing, Mckee and Casey",youngchristopher@gilbert.biz,33,No,0
ORD1525,17-10-2025,21-10-2025,Matthew Davis,CUST650,Home Office,Electronics,Headphones,PROD5200,North,Mississippi,Ronaldhaven,9,1505,20,10836,6940.73,3895.27,Net banking,Pending,Rogers Ltd,allendiane@melendez.com,49,No,0
ORD1526,25-11-2024,29-11-2024,Michael Roberts,CUST585,Consumer,Grocery,Cooking Oil,PROD9607,East,Vermont,Danielleport,3,1699,20,4077.6,2781.33,1296.27,Cash,Cancelled,"Dominguez, Parker and Sharp",david91@werner.com,44,No,0
ORD1527,23-03-2025,30-03-2025,Todd Harris,CUST464,Home Office,Office Supplies,File Folder,PROD2031,East,Montana,Christopherburgh,6,1588,20,7622.4,5000.13,2622.27,Net banking,Returned,"Thomas, Green and Jarvis",iwilliams@lam.com,36,No,0
ORD1528,04-05-2025,07-05-2025,Joel Martin,CUST613,Home Office,Furniture,Bookshelf,PROD7565,East,Texas,Guzmanborough,7,1404,15,8353.8,6957.68,1396.12,Debit card,Cancelled,Webb-Gregory,gabriel90@gomez-knight.com,13,No,0
ORD1529,13-02-2025,16-02-2025,Tina Meyers,CUST725,Consumer,Electronics,Mouse,PROD5706,North,Pennsylvania,Lake Richardview,4,1566,20,5011.2,4470.69,540.51,UPI,Pending,"Mcbride, Anderson and Cruz",wrobles@bridges-lewis.net,41,No,0
ORD1530,30-06-2025,04-07-2025,Jeffrey Fleming,CUST138,Consumer,Grocery,Cooking Oil,PROD9468,West,West Virginia,Floresburgh,7,1162,10,7320.6,5817.06,1503.54,Debit card,Returned,Smith and Sons,ydickerson@henry.info,0,Yes,24
ORD1531,29-04-2025,05-05-2025,Jesse Rogers,CUST269,Home Office,Grocery,Snacks,PROD9971,South,Maryland,East Daniel,10,1418,5,13471,8793.78,4677.22,UPI,Cancelled,Webb-Whitaker,donnabennett@king.info,9,Yes,35
ORD1532,04-11-2024,09-11-2024,Kathryn Miller,CUST590,Consumer,Electronics,Monitor,PROD5158,East,Iowa,Johnstonburgh,8,2986,15,20304.8,16181.7,4123.1,Debit card,Pending,Johnson and Sons,sclark@green.com,11,No,0
ORD1533,28-04-2025,02-05-2025,Nathan Mack,CUST752,Home Office,Office Supplies,Notebook,PROD5487,South,Massachusetts,Andreside,1,1196,50,598,378.29,219.71,Net banking,Delivered,"Hernandez, Robinson and Sanders",jeremy44@davis.biz,36,No,0
ORD1534,05-12-2024,12-12-2024,Rachel Hutchinson,CUST537,Home Office,Furniture,Study Table,PROD1857,East,Iowa,Port Danielport,10,1709,15,14526.5,12679.21,1847.29,UPI,Delivered,Lewis-Walker,hodgestephen@weiss.com,44,No,0
ORD1535,16-08-2025,21-08-2025,Kayla Cardenas,CUST240,Consumer,Office Supplies,File Folder,PROD4438,South,Tennessee,Brownville,8,1486,50,5944,4349.17,1594.83,UPI,Returned,Thompson-Thompson,thuynh@costa-johnson.com,34,No,0
ORD1536,06-04-2025,13-04-2025,Julie Sheppard,CUST262,Consumer,Office Supplies,Stapler,PROD4154,South,Virginia,Rowlandshire,8,3974,15,27023.2,17813.51,9209.69,Net banking,Pending,White Ltd,meghan23@finley.com,0,Yes,44
ORD1537,23-06-2025,29-06-2025,Krista Collier,CUST981,Corporate,Grocery,Rice Bag,PROD1131,North,Kentucky,Henrybury,10,3541,20,28328,18860.1,9467.9,Cash,Cancelled,Kemp-Young,karen40@gordon-brown.com,19,No,0
ORD1538,02-05-2025,08-05-2025,Billy Harrington,CUST921,Consumer,Grocery,Rice Bag,PROD9147,East,Georgia,Calebside,4,2722,20,8710.4,5626.79,3083.61,Net banking,Pending,Harris Group,chelseabryant@ford.org,24,No,0
ORD1539,03-05-2025,10-05-2025,Kelly Anderson,CUST536,Home Office,Office Supplies,Calculator,PROD5172,East,Iowa,East Lukeville,6,1693,5,9650.1,7025.33,2624.77,Cash,Returned,Graham Ltd,nshaw@gibbs.com,23,No,0
ORD1540,11-04-2025,17-04-2025,Chad Lawrence,CUST306,Consumer,Electronics,Mouse,PROD2080,South,South Carolina,Jonesburgh,10,1393,5,13233.5,10175.9,3057.6,UPI,Pending,Chang PLC,lisamorton@holland.org,26,No,0
ORD1541,10-06-2025,15-06-2025,Loretta Trujillo,CUST823,Home Office,Furniture,Office Chair,PROD4349,West,Maine,West Nicholas,1,4957,5,4709.15,4000.02,709.13,Cash,Returned,Rodriguez-Knight,bpham@bowen.com,31,No,0
ORD1542,27-12-2024,02-01-2025,Devin Johnston,CUST441,Corporate,Grocery,Sugar,PROD2304,North,New York,New Lindsaystad,3,2625,30,5512.5,4016.3,1496.2,Cash,Pending,Macdonald PLC,stevencollins@huynh-dudley.net,29,No,0
ORD1543,15-11-2024,21-11-2024,James Hughes,CUST515,Consumer,Electronics,Mouse,PROD4923,North,Utah,Grayton,9,268,30,1688.4,1093.97,594.43,Cash,Delivered,Gross-Henson,tdavis@ward.org,37,No,0
ORD1544,17-12-2024,23-12-2024,Pamela Jackson,CUST865,Corporate,Grocery,Sugar,PROD5326,North,Delaware,Howardmouth,6,3459,30,14527.8,11961.11,2566.69,Cash,Returned,Tucker Ltd,chaneyjohn@henson-kirk.com,22,No,0
ORD1545,19-04-2025,26-04-2025,Alexandria Allen,CUST493,Home Office,Grocery,Cooking Oil,PROD4862,South,Alabama,Stoneberg,5,2645,5,12563.75,8213.23,4350.52,UPI,Delivered,Morales-Sanchez,kimberlyortiz@dennis-kennedy.com,21,No,0
ORD1546,30-10-2024,01-11-2024,Thomas Bradford,CUST151,Corporate,Grocery,Rice Bag,PROD4372,East,North Carolina,Port Anthony,5,2960,5,14060,10482.37,3577.63,Debit card,Cancelled,Miller-White,watkinson@johnson.net,46,No,0
ORD1547,26-11-2024,27-11-2024,Mr. Gregory Mahoney,CUST397,Consumer,Furniture,Bookshelf,PROD1080,South,Georgia,West Gerald,7,2608,50,9128,6568.34,2559.66,Debit card,Pending,Wallace LLC,edward82@lewis-stark.com,23,No,0
ORD1548,31-07-2025,01-08-2025,James Smith,CUST550,Corporate,Office Supplies,Pen,PROD6941,South,New York,Villanuevaland,4,2528,10,9100.8,6963.26,2137.54,Debit card,Returned,Kaufman-Carter,ebonywillis@hunt.com,28,No,0
ORD1549,20-04-2025,23-04-2025,Ronnie Smith,CUST399,Corporate,Electronics,Mouse,PROD2337,North,Alabama,South Jason,10,1490,30,10430,6316.95,4113.05,Cash,Cancelled,"Jimenez, Thomas and Garrett",kevindavis@ortiz-mccann.com,49,No,0
ORD1550,30-12-2024,05-01-2025,Scott Goodwin,CUST767,Home Office,Office Supplies,Pen,PROD8015,West,Nevada,North Conniemouth,5,194,5,921.5,717.27,204.23,UPI,Pending,Olson-Steele,john75@thompson.com,23,No,0
ORD1551,01-07-2025,08-07-2025,Paul Massey,CUST493,Home Office,Electronics,Mouse,PROD9123,North,Montana,Johnsonland,6,2839,30,11923.8,7366.11,4557.69,UPI,Returned,Fleming-Moreno,clloyd@cervantes.org,33,No,0
ORD1552,15-08-2025,17-08-2025,David Carpenter,CUST977,Corporate,Grocery,Cooking Oil,PROD1199,South,Hawaii,Swansonchester,3,4123,5,11750.55,7971.29,3779.26,Debit card,Delivered,King-Bowen,hillscott@schwartz-garcia.com,49,No,0
ORD1553,20-09-2025,23-09-2025,Brianna Alvarado,CUST233,Consumer,Furniture,Office Chair,PROD7821,West,Maine,West Kimland,9,1081,10,8756.1,6902.07,1854.03,UPI,Pending,Kirk-Delacruz,housemario@reynolds.org,10,No,0
ORD1554,02-01-2025,08-01-2025,Michelle Smith,CUST726,Home Office,Grocery,Snacks,PROD6818,North,California,South Briannabury,10,4733,50,23665,15257.69,8407.31,Net banking,Returned,Wilson-Perez,josephcruz@long-douglas.net,8,Yes,39
ORD1555,22-10-2025,25-10-2025,James Mitchell,CUST391,Corporate,Grocery,Sugar,PROD6045,South,Iowa,Jamesburgh,1,4241,20,3392.8,2118.9,1273.9,Debit card,Returned,Nelson-Martin,rachel78@drake.biz,20,No,0
ORD1556,03-06-2025,09-06-2025,Emily Hensley,CUST858,Consumer,Grocery,Sugar,PROD9269,South,Virginia,Davisshire,7,996,5,6623.4,4105.33,2518.07,UPI,Pending,"Curtis, Sanchez and Mendoza",kimberlyoconnor@clements.org,3,Yes,29
ORD1557,30-04-2025,01-05-2025,Julie Wells,CUST549,Home Office,Office Supplies,Pen,PROD7333,North,Washington,Andrewland,8,524,50,2096,1285.23,810.77,Net banking,Cancelled,"Kemp, Alexander and Carpenter",davidbenjamin@anderson.com,33,No,0
ORD1558,04-01-2025,06-01-2025,Mr. Joshua Howard,CUST973,Home Office,Furniture,Office Chair,PROD3767,East,South Dakota,West Margarettown,9,1737,50,7816.5,6723.75,1092.75,Net banking,Delivered,Obrien and Sons,sle@vargas-parsons.biz,22,No,0
ORD1559,14-04-2025,20-04-2025,Chad Valdez,CUST675,Home Office,Electronics,Headphones,PROD1529,North,Kansas,Johnbury,5,3571,50,8927.5,6098.67,2828.83,Net banking,Pending,"Charles, Castro and Gonzalez",raymondallen@johnson.com,29,No,0
ORD1560,04-11-2024,10-11-2024,Christian Hicks,CUST784,Home Office,Electronics,Mouse,PROD9893,South,Connecticut,Anthonyhaven,10,3189,5,30295.5,23166.48,7129.02,Net banking,Returned,Bailey PLC,melissa66@anderson.net,44,No,0
ORD1561,27-08-2025,28-08-2025,Craig Dorsey,CUST493,Consumer,Electronics,Keyboard,PROD4264,South,Massachusetts,Adamschester,8,233,15,1584.4,1240.86,343.54,Debit card,Returned,Harvey-Garza,ashleyhunter@morgan.com,23,No,0
ORD1562,03-11-2024,06-11-2024,Samantha Parker,CUST673,Corporate,Electronics,Mouse,PROD6518,West,Hawaii,Brooksbury,7,2743,5,18240.95,16172.09,2068.86,UPI,Delivered,Calderon Group,mgiles@boyd.com,9,Yes,35
ORD1563,09-04-2025,10-04-2025,Cheryl Moore,CUST810,Corporate,Office Supplies,Pen,PROD3337,East,Nebraska,Wrightfort,5,4441,50,11102.5,9600.9,1501.6,Net banking,Returned,Bridges PLC,lopezdanielle@patel.net,29,No,0
ORD1564,10-06-2025,15-06-2025,Kevin Smith,CUST738,Corporate,Office Supplies,Calculator,PROD9984,West,Iowa,Joannahaven,1,4007,10,3606.3,2579.69,1026.61,Debit card,Returned,Johnson-Parker,banksethan@phelps.com,39,No,0
ORD1565,04-04-2025,05-04-2025,Zachary Zhang,CUST225,Corporate,Grocery,Cooking Oil,PROD8057,South,Pennsylvania,South Karen,8,2001,30,11205.6,6907.65,4297.95,Debit card,Returned,Mccormick-Yang,angelasantos@morgan.com,25,No,0
ORD1566,05-03-2025,10-03-2025,Kimberly Woodard,CUST735,Corporate,Electronics,Mouse,PROD7454,North,Maine,Castillofort,9,2285,30,14395.5,11591.97,2803.53,Debit card,Cancelled,Harmon-Ford,alfred97@zamora.com,45,No,0
ORD1567,18-03-2025,20-03-2025,Patricia Alvarez,CUST272,Corporate,Furniture,Study Table,PROD7823,South,Connecticut,Andreaborough,4,1524,50,3048,2117.12,930.88,Cash,Returned,"Saunders, Stewart and Morris",fsmith@lara-powell.com,32,No,0
ORD1568,27-01-2025,01-02-2025,Brooke Graham,CUST884,Home Office,Office Supplies,Pen,PROD9406,South,New Hampshire,East Kristinton,7,3733,5,24824.45,17616.89,7207.56,UPI,Returned,Scott-Patterson,njohnson@shannon-davis.com,26,No,0
ORD1569,24-10-2025,27-10-2025,Michael Rodriguez,CUST613,Home Office,Furniture,Sofa,PROD5097,North,Ohio,Lake Walterport,1,1727,20,1381.6,874.17,507.43,UPI,Returned,Arroyo-Nguyen,alexandriabarber@fitzgerald.com,33,No,0
ORD1570,11-01-2025,15-01-2025,Matthew Rivera,CUST831,Corporate,Office Supplies,Notebook,PROD1373,North,North Dakota,Bernardchester,4,3011,10,10839.6,6687.53,4152.07,Net banking,Pending,Perez-Barber,williamanderson@flores.biz,9,Yes,45
ORD1571,12-04-2025,15-04-2025,Kenneth Golden,CUST941,Home Office,Office Supplies,File Folder,PROD3628,North,Virginia,Lake Benjamin,2,3437,5,6530.3,5717.33,812.97,Debit card,Pending,Ross-Moore,robin66@roman-newman.info,47,No,0
ORD1572,11-09-2025,16-09-2025,Kara Curtis,CUST558,Home Office,Electronics,Monitor,PROD2394,East,Vermont,Rogersfort,4,1936,5,7356.8,6238.01,1118.79,UPI,Cancelled,"Alexander, Lester and Allen",brian54@chan.biz,36,No,0
ORD1573,29-09-2025,03-10-2025,Matthew Richard,CUST899,Consumer,Electronics,Keyboard,PROD5608,North,New York,South Christinaborough,2,1745,5,3315.5,2892.65,422.85,Net banking,Cancelled,Romero-Hall,lisa30@morgan.org,5,Yes,36
ORD1574,08-11-2024,14-11-2024,Jacob Arnold,CUST206,Corporate,Furniture,Office Chair,PROD6198,West,Connecticut,New Robertport,9,670,5,5728.5,4080.48,1648.02,Net banking,Cancelled,Howard Ltd,dennis26@kelley-watson.com,48,No,0
ORD1575,12-02-2025,19-02-2025,Susan Larson,CUST607,Corporate,Electronics,Keyboard,PROD4490,East,North Dakota,Russellshire,5,714,10,3213,2477.88,735.12,Debit card,Delivered,Nelson-King,hrogers@paul.biz,6,Yes,49
ORD1576,15-03-2025,17-03-2025,Rebekah Roberts DDS,CUST360,Corporate,Furniture,Study Table,PROD6213,West,Massachusetts,Lake Dennisside,6,244,15,1244.4,1099.18,145.22,UPI,Pending,Nichols-Porter,eric77@hudson.com,29,No,0
ORD1577,21-04-2025,27-04-2025,Angela Brandt,CUST644,Home Office,Grocery,Juice Pack,PROD4298,West,Louisiana,New Jessicatown,9,3627,20,26114.4,15707.17,10407.23,Debit card,Returned,Walker PLC,johnmoore@romero.com,35,No,0
ORD1578,19-02-2025,25-02-2025,Jonathan Sullivan,CUST956,Home Office,Electronics,Headphones,PROD6803,North,West Virginia,Peterville,2,3714,5,7056.6,5975.54,1081.06,UPI,Cancelled,"Santos, Lewis and Koch",stephaniestrong@chavez-hays.com,41,No,0
ORD1579,13-02-2025,15-02-2025,Ricky Kim,CUST531,Home Office,Furniture,Bookshelf,PROD6865,North,Vermont,North Josephview,1,981,15,833.85,545.03,288.82,Cash,Pending,Perez-Walker,pittsholly@macias.com,36,No,0
ORD1580,05-08-2025,09-08-2025,Evan Peters,CUST476,Corporate,Furniture,Sofa,PROD7877,West,Georgia,North Natalie,9,2174,20,15652.8,10874.43,4778.37,UPI,Returned,Wood Inc,katiebarnes@rojas.com,41,No,0
